airport_code,sequence_number
DBB,970281
CAB,39416
DBD,781947
DCC,568949
DCB,124442
DCB,772021
ACA,451388
ECC,701944
CBC,322758
DBD,323546
ABC,367503
ABC,560986
BCA,265579
DCA,740023
DCB,48496
ACA,843699
DDC,820517
ADE,192577
DAE,881650
EBB,20643
DCA,864040
EDD,9378
DBE,36635
BAE,861279
DEE,330707
DDD,780517
BEA,341072
ADB,406982
EED,655739
AAE,581463
ADB,833586
AEA,530029
DCC,671289
AAD,799705
DEE,652071
CDE,887028
CEE,17420
BEE,120983
ECC,588298
EDA,603175
DCB,550350
AEA,132342
CAE,169072
BCB,261706
ABE,637243
CAB,688667
AEA,994985
CED,574014
AED,5630
DEC,953602
DEB,240540
ADC,679040
CDE,553858
ADD,352059
ECB,240074
EEB,390528
AAB,90667
EDB,500086
AAD,475252
ABA,872984
EED,805279
ACD,468095
ADC,631111
ADC,904545
BCA,429884
ACA,786584
DAA,191822
ADB,643207
AEA,804145
DAB,447459
ECD,933956
DCB,700962
BCA,708578
AEC,627844
CDC,391528
DEE,793706
EAE,434520
CDE,373327
BDB,738514
EBD,307888
BEB,44790
AAE,973575
BEA,360827
CBC,442499
BAB,370477
CAE,855172
CAA,759576
ECA,938796
BBD,842359
BCE,791560
EDD,577682
ECC,135941
DAB,565640
ACC,22931
CAC,29848
CAD,868278
CBA,563965
ABB,176871
BAA,606669
EEB,181109
EED,40263
ECC,101568
AEC,532161
ADC,288758
DAE,819675
CDA,651799
AAA,683153
DDC,419375
BED,105881
CBA,613174
BEB,66285
ABE,221103
ADE,490996
ACA,277842
BEB,381950
BCE,27262
CCC,917330
EDE,234369
DDD,927424
BBA,303989
EAB,199220
ABB,627141
BAC,28187
EDB,589313
BCC,323122
CEA,479003
EAD,701705
CCC,148615
DBE,54920
CEA,579560
ADC,183128
EDE,843582
ACE,851348
CDA,487468
CDD,85793
DAC,686470
DEA,541457
DEE,464426
EDA,919344
DEA,843761
EDC,189536
BDC,948933
CAD,917269
EDC,438820
EBB,67130
AEB,267474
ACB,440244
EBB,875847
DAA,60672
BDD,419462
CEE,881041
ABE,823362
ACB,398668
EAB,32638
DCE,360199
CAB,41226
EAD,540177
ADB,359490
DEA,944214
DCB,594504
EBA,710304
DCE,841005
BBC,960273
DBD,967194
BEC,945150
AAB,451686
DBC,5123
ACC,531105
BCC,91492
CDE,174232
ECB,190126
EAA,655916
CCB,86184
BBA,383565
EDB,601975
BCB,510269
DAA,903382
CAD,706266
CDE,542518
ACA,262114
BAA,422394
CDD,205936
DCE,225769
ACA,23361
EDA,386100
DCC,223236
EBC,619422
DCE,59672
BEC,389972
AAE,9436
CCA,884945
BBA,167999
ABE,267396
ADC,75929
EEE,580195
DCB,386933
CCC,261372
ACE,639097
DAB,143873
CCE,872638
BBA,153169
CAB,543904
BEA,586243
DAE,58096
EBE,363125
BAA,330629
CBB,559432
BBC,77169
BED,189180
CDE,64540
DED,770995
BCA,882056
DEC,866745
EEE,96640
ADE,434723
BDD,461462
DDE,50390
BBD,542395
EAC,312472
CCA,412467
ACE,487750
EED,803493
CED,953261
DEC,937411
AED,614322
BAB,145373
CED,3690
ABC,621904
CDC,406977
DAB,257110
ADC,945082
AED,63327
DDB,949368
BEB,585637
ADB,740786
CDA,938405
ACC,706175
ADB,109027
BDC,147753
AAA,516422
EDE,255854
CED,684322
EEE,339788
ADB,973664
BBB,759743
ACA,193327
ECB,149696
ACA,684310
ADA,530004
DCC,418254
DED,78997
ACB,544627
EDB,406734
ABD,696461
BAB,499877
DDE,419408
BDC,220865
DEA,828610
BCE,660289
BDE,33238
BDA,120028
EDE,822602
ADB,271331
BBE,623486
ADC,234309
DAB,424895
DCB,124705
EEC,758693
DEC,631895
CCE,343989
CAD,543093
DCB,643660
BCC,418038
DAD,137737
DCC,252971
CDC,803464
CDA,744176
CDB,751166
DDB,60873
ABB,133902
BAC,718574
EDB,988753
BCD,141009
ADA,502667
BDD,537556
AEB,206728
DDB,752523
AAC,997093
BBA,263597
BDD,237640
AEB,833562
EAE,327147
ACB,675847
ACA,612454
AAD,150878
CBD,39270
DDE,15037
ADA,574879
DAD,836756
DDD,735159
CBA,184083
EAB,732101
EAB,280808
CBB,783894
BCE,407903
EDB,288038
CEA,852189
ABB,80313
AAB,361509
DAD,49106
EAE,77387
CAC,605400
EED,749603
ADE,410217
ADD,668566
BDB,286704
BEC,197449
BDA,18495
CAA,781062
CDE,955547
DEE,645030
AEA,711421
BDD,435620
DAB,601031
DBE,228934
DBA,305223
DEC,60835
DDC,560572
CCE,301833
CCE,618558
BBC,603216
EBA,444249
DDC,93243
CBD,482277
ACC,773318
AEC,700095
DCC,69749
DBB,914616
DCC,973588
ECE,492161
CDB,606841
BBA,275979
EEB,897980
DEE,305719
CBE,460253
DDE,941643
CAB,721410
ABE,333223
AAE,764085
EEA,572393
EBA,798541
EEE,246464
BBD,3325
CBE,497887
DBB,31074
DDC,85091
BBA,329761
AEC,702238
BAD,293931
ADD,315996
BDE,249955
ADE,286808
CAD,718972
ECA,842233
EDC,860759
CDB,528701
DDE,799037
ADC,153998
DDC,735668
EDB,51758
BDB,76681
CAE,465911
EBE,834828
EDE,410985
AAA,254013
EBC,212888
DDC,327567
BAA,839279
CEB,842651
AAD,471506
BEC,105036
DED,767546
AEA,693789
ECD,576123
EBD,65629
ADC,44818
AEE,95758
DBE,90804
EAA,443466
BED,379687
BDD,511163
CEE,965687
DED,630100
ABD,98752
DAA,950022
CBC,107863
AEE,16634
EEA,289278
ADB,433770
DBB,241003
EEA,702157
DBA,189436
ADE,884868
EBC,839024
ADB,459649
BCB,878834
DEA,190705
ADA,208744
CCB,952781
CEB,611036
CEE,347065
BBC,359476
BBB,364122
DDE,584010
DAC,107335
DCB,576557
AAD,422852
ADC,587361
ADA,16095
ECC,582802
BCB,90213
DCD,484049
DCD,288107
BAD,359968
ACB,559606
BCC,862206
DDC,140860
AAB,236907
CCD,901326
CEA,429974
EAE,132911
AAC,366592
AEB,382425
CCB,260736
ABD,994228
DBE,673871
EDD,91643
EBE,904687
EEB,965033
BAB,883343
AED,255833
EAE,453111
ECA,545391
DCE,378326
EEB,11622
BBD,361713
EAD,202608
EEC,387669
BEA,271109
DCD,119945
EEE,957776
CBA,404661
ACD,468096
DDE,634620
CCE,105283
BBB,947560
ACA,549182
DDA,158547
CBC,958801
EEE,165637
DCD,685230
BDC,497050
ACB,130235
BAA,491177
AEB,221001
AAE,253692
AAE,962915
EDD,744337
DAA,913713
DAA,989947
DEE,445108
BEE,33959
BCE,901169
CCA,686483
ACE,312025
CCE,679654
DDE,108116
BBA,597554
ABB,131781
BDB,931315
EDA,776074
CBA,530280
EEB,228887
CAE,322128
DEE,169065
ADC,802347
BBA,394813
CAE,395011
EEA,173269
ABA,107396
BCA,428712
CEA,941184
DAC,660664
DEB,295013
ADB,491316
AAC,42076
CBA,134778
CDA,800074
DDD,90454
EBE,344750
BAC,797300
ACB,863447
EAD,202008
CAE,335795
DDA,507144
AEB,364939
EEB,147652
DBC,902914
CAE,201193
CDC,506157
AED,586225
EBB,746087
CBE,801535
CDC,914281
BCA,238761
DAE,388145
AEE,141068
BEC,821563
DEE,938270
CAD,265181
DDB,92781
BBB,274635
DBB,432565
CDE,939351
DCE,533730
CBC,441588
EAC,529038
BBD,318813
CBD,536302
BBB,373331
AED,691717
ADA,421239
DCC,198850
EBA,962594
AEE,403543
AEC,257403
BDE,393664
ABE,144352
BEC,615536
BEC,472990
ACE,894133
CDC,215301
BCC,835330
BAB,504257
BDB,427583
CCC,663911
DCA,619343
CDE,970413
BBB,683483
BCE,74072
EEC,779115
BDA,776053
CDA,373284
CBD,879314
EBA,346363
BAA,819734
ABE,679238
BAA,574714
DCD,651170
ADE,51287
BEB,758703
DBC,968708
CEE,379401
BBC,380522
CCC,186641
BAB,919659
CEB,824080
ECA,577621
CCD,428811
CEB,279458
ABD,534430
EBD,873502
AAD,540198
AAB,928908
BDC,477174
CDA,693350
AAC,821296
EEA,137633
ABA,764286
AAB,34213
CCE,971457
CCB,358771
AEB,776157
AEA,970382
ACA,234842
DDA,958269
DDC,740456
DAB,17890
DCE,913068
AEC,168605
ECB,866188
BCA,581212
DED,709018
BBC,910395
CED,578814
ABC,893672
DBB,85045
CEE,852918
CDB,838937
ABA,551525
CDA,405768
BAB,352049
BAC,171191
BAE,180718
EBB,919346
AEA,770083
AEC,493001
EDC,970506
DEB,90791
AAB,553477
ABE,76046
ADB,717761
CED,294644
BBE,113305
CEE,216069
CEE,514467
DAE,701552
CAD,781534
EEE,152724
EAA,570589
ACD,162608
DBE,711561
EDA,510059
ADE,326034
AEA,640183
CAA,380843
ABD,557770
AAD,141757
DEE,4704
ADE,611559
BDD,132433
DCD,969227
BAC,17800
CEA,661962
ACB,757340
EBD,706780
DAA,897788
CEA,122626
ADB,568863
ABA,167961
DAC,613633
BCE,590673
DBB,688374
BDD,614531
DDC,952488
DCE,634125
EAC,452597
DAE,429346
CAD,8109
ABC,149820
BBD,8662
DDE,385498
BDD,948083
EDB,881828
EDD,600430
DBB,129245
BAD,508783
ABC,170017
CDB,38040
CAC,894889
ECC,174370
EDD,662374
EDC,77798
DDA,822231
BAB,259259
BAD,163976
ADD,612605
CEB,738974
AED,232268
DBB,390914
CCA,911826
ACA,510726
BBD,824820
BDB,726249
ABA,594525
CAB,233368
BAB,259547
CBE,62454
BEE,756710
BCC,868383
EBC,182011
BAB,191797
BEE,830253
AAD,981633
EAA,542261
DDB,539285
EAA,651194
BDA,794684
DEA,343177
ADC,458476
EAD,131858
CAC,767628
ADD,778390
ABB,881710
DEB,84947
DDC,968364
ADB,187909
CBD,929975
DAC,189668
DDD,480952
BAE,766866
EDE,346876
CCE,540948
EEE,540003
AAD,91163
DAE,73890
EED,655096
DCA,170428
ECC,188423
ADA,853964
DEE,944018
EDE,472556
EEE,49755
EBA,861732
BDD,749124
ADE,207342
BEA,539924
ADE,432541
CDE,83604
CEA,963698
EBE,935922
DEC,317277
ACC,787409
BDE,86068
EBA,625313
EAC,531801
BEB,133420
BBB,996731
EDD,661374
CCD,976752
BAE,586236
DEC,675907
DDA,609675
DDB,79330
EDE,577759
AAD,88765
CEE,887587
ECD,53256
DEA,796419
ADD,574722
EAC,346474
CBE,667084
EEB,281087
DAE,118701
EBA,921419
EEB,53156
BBA,294571
EAB,532039
ABA,858147
BAD,404371
BAC,838968
ECA,986279
BCD,352074
EDD,753126
ABB,145351
ECB,935319
BAD,659949
EDB,722530
CAA,563391
BEC,987902
AAB,602875
EED,537852
EBC,822088
EDC,422488
BDD,75813
CEC,995382
EDA,393146
DCD,743828
ECE,178458
DEA,16477
ABA,524003
CCB,695857
ACC,539154
DDE,315706
DDB,66316
BCD,483406
EEC,995386
CAB,858732
DBE,273381
BED,454923
ABD,792336
ADC,816850
CAB,772264
BDB,731441
CBE,13999
AED,220422
CEE,393448
CAD,765034
ACE,806317
AAE,356820
BAD,335825
AAA,432178
EAA,904537
CCE,755924
BEC,952996
EEC,328365
CCE,238127
EAB,868731
CCB,440246
BDC,38688
BBA,253925
ACE,826649
EDE,103418
ECB,226033
ACA,442575
DAB,283774
ECB,893931
EBB,63950
BDC,50582
DBA,505804
BDB,576638
ACA,233772
BED,676533
AEE,394485
DCB,292891
DBB,839961
ABD,920886
ACC,470632
AED,878881
CBD,290133
DDB,548128
ECD,340279
ADC,416867
CCD,73982
BED,382728
CCC,285282
CCD,488047
BBD,791397
ACA,486479
EBC,166349
EAE,189063
DAE,757059
CEE,709865
CCE,294731
EBD,374171
DEE,7452
BCD,972212
BAC,942982
CBA,854733
BDC,518056
EEE,886263
DDD,460547
CCE,782223
BDE,781368
BBC,861306
EBA,793393
BBD,725566
CAE,554615
BAE,514356
BDD,909144
DCC,892360
CED,933977
BCB,118977
ECC,250642
DAA,213476
CDD,941759
BCD,643332
CDD,677395
CCE,973087
ABB,711797
DBC,877441
CDE,949111
DDA,505731
ABA,949913
ABA,855909
ACD,219480
DAB,170294
BCB,137487
ADB,272211
BAE,151075
AAC,57028
CAA,206513
EEB,295748
CAB,668200
CBE,234427
BCD,909928
DCA,638109
CBA,693952
EAD,331919
ADE,357560
ACE,989503
CCD,29110
EED,279629
ABB,882348
ECA,548899
EEB,938978
DDA,372866
AEB,690731
CEC,267871
BCA,960760
CBA,809199
BBA,285301
DBA,159119
BDC,849366
DBC,485552
EDB,237724
CDC,431951
EDC,477021
DAE,900842
ECC,758150
EAB,56385
CAA,608052
BCA,965545
ECD,272249
CED,836434
AAE,900610
BBC,153454
BEC,729362
CAD,889158
EDD,64275
BBA,521745
EBB,99453
DED,107226
DAC,522481
ECB,999619
BEA,468603
ECD,172851
EDC,1978
BDC,376234
DBE,668977
ABD,484639
DBC,864692
DDA,799248
EED,125303
EEC,299258
EAD,751566
DCB,896424
ECB,249807
CAD,364534
EBB,916088
CAD,391704
CED,903101
CBB,61087
EAE,668059
EBE,891888
CEA,424469
ADE,142593
DAA,81833
CEC,600128
ACB,990503
BCA,146031
DDC,905935
BDB,864771
BBD,424069
ABB,156402
CEB,178552
EAC,620886
ABD,142157
CBC,148832
BBD,293886
BCB,354897
DAB,604599
AAB,160256
ECD,795750
EEB,316702
CAC,772356
DCC,349628
ECE,735605
ACD,551076
EEB,128319
EDA,917473
CAA,907421
BDE,172686
BDC,940302
AEA,813496
EDC,92235
DAB,802157
ABB,395880
ABA,16427
CAA,174804
EBE,380282
BEC,951264
CAD,466862
CEB,843830
BEE,178638
DAB,991825
AED,392576
DEE,630542
BAE,443820
EAC,239464
CEE,341436
ECA,979832
DBC,219078
BAA,525867
BDD,299102
BCC,18628
AEB,602432
BCA,42788
CBB,543253
DCA,317353
BAB,411274
BEB,758819
CAB,580313
BBC,368175
DCA,510642
CDA,667849
BCA,525508
CCC,654040
EEC,403226
AEC,371842
EAA,488212
BDD,141787
ACE,706898
DBA,330234
DCC,55101
CDD,749113
CDE,103714
EEB,726248
BAC,422804
BAB,987612
BCE,462183
DEA,920943
AED,761864
EBA,65113
EED,961282
BCD,972298
BBE,582611
EDA,652348
EBD,862235
CEA,760383
BBC,42337
ADE,472814
CCA,283623
AAE,231519
EDE,956349
AAA,659108
DDA,423633
AAA,231232
DDC,72796
EAC,83040
AAD,14302
CCA,654679
ACB,593343
BAB,780651
CBE,554368
DDC,858539
AAD,499599
CCA,934872
